time,latitude,longitude,heading,rate of turn,sog,cog,rpm_port_setpoint,rpm_port_fb,rpm_stb_setpoint,rpm_stb_fb,current_mode,current_fuel_capacity,fx,fz
1732714817.0364337,62.469663583333336,6.23930765,108.738,-0.415,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1732714817.1063719,62.469663583333336,6.23930765,108.738,-0.415,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1732714817.2058809,62.46966356666667,6.239307666666667,108.723,0.223,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1732714817.3058248,62.469663583333336,6.23930765,108.672,-0.449,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714817.4062257,62.469663583333336,6.23930765,108.632,-0.586,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714817.5059009,62.4696636,6.23930765,108.596,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714817.6066358,62.4696636,6.239307666666667,108.574,-0.389,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714817.705962,62.4696636,6.239307683333333,108.489,-1.06,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714817.8059137,62.4696636,6.239307666666667,108.478,-0.222,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714817.9058964,62.4696636,6.23930765,108.428,-0.526,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714818.0058997,62.469663583333336,6.2393076333333335,108.398,-0.591,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714818.1058002,62.469663583333336,6.2393076333333335,108.374,-0.104,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714818.2058592,62.469663583333336,6.2393076,108.304,-0.711,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714818.3058743,62.469663583333336,6.239307566666667,108.267,0.076,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714818.4058156,62.469663583333336,6.239307516666667,108.274,0.165,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714818.505976,62.469663583333336,6.2393074833333335,108.234,-0.079,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714818.605833,62.4696636,6.239307433333333,108.219,0.26,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714818.7059836,62.4696636,6.239307383333333,108.208,0.032,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714818.8058653,62.4696636,6.239307383333333,108.137,-0.787,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714818.9058433,62.469663616666665,6.239307366666667,108.099,-0.344,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714819.0060198,62.469663616666665,6.239307366666667,108.071,-0.342,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714819.105739,62.46966363333333,6.23930735,107.999,-0.689,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714819.2058597,62.46966363333333,6.23930735,107.94,-0.603,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714819.305817,62.46966363333333,6.2393073333333335,107.91,-0.218,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714819.405833,62.46966363333333,6.239307316666666,107.829,-1.078,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714819.5058124,62.46966365,6.2393073,107.76,-0.521,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714819.6058695,62.46966365,6.2393073,107.724,-0.271,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714819.7059405,62.46966366666667,6.239307266666667,107.706,0.183,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714819.8058946,62.46966368333333,6.239307233333333,107.657,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714819.9058793,62.46966368333333,6.239307233333333,107.617,-0.569,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714820.0059566,62.46966368333333,6.239307216666667,107.568,-0.063,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714820.1063907,62.46966368333333,6.2393072,107.576,0.002,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714820.2059102,62.4696637,6.239307166666666,107.55,-0.239,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714820.305824,62.469663716666666,6.239307133333333,107.487,-0.813,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714820.4058864,62.469663716666666,6.2393070999999996,107.457,-0.553,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714820.5059857,62.469663716666666,6.239307033333334,107.388,-0.799,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714820.6063685,62.469663733333334,6.239306983333333,107.363,-0.044,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714820.7059636,62.46966375,6.23930695,107.317,-0.433,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714820.8058743,62.46966375,6.239306916666667,107.256,-0.518,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714820.9058404,62.46966375,6.2393069,107.205,-0.507,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714821.005834,62.46966375,6.239306883333334,107.142,-0.696,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714821.1059759,62.46966376666666,6.239306883333334,107.128,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714821.2059088,62.46966376666666,6.239306883333334,107.075,-0.223,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714821.3058894,62.46966376666666,6.239306883333334,107.001,-0.417,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714821.4058464,62.46966378333333,6.2393068666666665,106.944,-0.628,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714821.505857,62.46966378333333,6.239306883333334,106.921,-0.964,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714821.605799,62.46966378333333,6.2393069,106.886,-0.429,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714821.7058673,62.4696638,6.2393069,106.808,-1.075,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714821.805921,62.4696638,6.2393068666666665,106.801,-0.422,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714821.9059293,62.4696638,6.23930685,106.771,-0.114,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714822.005728,62.4696638,6.239306816666667,106.74,-0.552,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714822.1059606,62.4696638,6.2393068,106.73,-0.134,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714822.2058575,62.46966381666667,6.23930675,106.666,-0.194,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714822.305834,62.46966381666667,6.2393067,106.661,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714822.40574,62.469663833333335,6.239306666666667,106.604,-1.054,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714822.5058672,62.469663833333335,6.239306616666667,106.547,-0.508,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714822.6058786,62.469663833333335,6.239306583333334,106.505,-0.103,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714822.7059557,62.46966385,6.23930655,106.44,-0.415,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714822.8058105,62.46966385,6.239306533333333,106.389,-0.643,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714822.9058049,62.46966385,6.239306533333333,106.354,-0.058,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714823.0058706,62.46966385,6.239306533333333,106.3,-0.533,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714823.1058202,62.46966385,6.239306533333333,106.267,-0.373,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714823.2059748,62.46966385,6.239306533333333,106.227,-0.357,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714823.3058443,62.46966385,6.239306533333333,106.185,-0.396,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714823.405824,62.46966385,6.2393065,106.164,-0.197,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714823.5058873,62.46966385,6.2393065,106.107,-0.536,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714823.6058042,62.46966385,6.239306483333333,106.074,-0.287,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714823.705853,62.469663833333335,6.239306466666667,106.026,-0.403,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714823.8058918,62.469663833333335,6.239306433333334,105.957,-0.535,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714823.9058988,62.469663833333335,6.2393064166666665,105.944,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714824.005881,62.46966381666667,6.239306366666667,105.877,-0.529,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714824.105896,62.46966381666667,6.239306333333333,105.834,-0.451,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714824.2058592,62.4696638,6.2393063,105.819,0.253,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714824.3060582,62.46966381666667,6.239306283333334,105.778,0.238,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714824.40611,62.46966381666667,6.23930625,105.743,-0.635,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714824.5059526,62.4696638,6.239306233333333,105.703,-0.438,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714824.6058035,62.4696638,6.239306216666667,105.666,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714824.705948,62.46966378333333,6.2393062,105.644,-0.123,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714824.8058724,62.46966376666666,6.2393062,105.556,-0.623,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714824.9059296,62.46966375,6.239306166666666,105.526,-0.516,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714825.0058818,62.46966375,6.23930615,105.451,-1.031,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714825.1059074,62.469663733333334,6.239306133333334,105.401,-0.382,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714825.2057908,62.469663733333334,6.239306116666667,105.344,-1.052,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714825.3057592,62.469663716666666,6.239306116666667,105.317,-0.457,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714825.4058373,62.469663716666666,6.239306133333334,105.24,-0.862,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714825.5058641,62.469663716666666,6.239306116666667,105.222,-0.022,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714825.6061528,62.469663716666666,6.2393061,105.196,-0.312,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714825.7059062,62.469663716666666,6.239306083333333,105.158,-0.763,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714825.8059318,62.469663716666666,6.239306083333333,105.13,0.15,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714825.905814,62.469663716666666,6.23930605,105.11,-0.165,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714826.0058851,62.4696637,6.239306016666666,105.067,-1.022,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714826.1058614,62.46966366666667,6.239305983333334,104.986,-0.763,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714826.205791,62.46966366666667,6.239305933333333,104.952,0.153,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714826.3058116,62.46966365,6.239305916666667,104.868,-0.473,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714826.405984,62.46966365,6.2393058833333335,104.836,-0.382,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714826.5058875,62.46966363333333,6.239305866666666,104.759,-0.542,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714826.6059077,62.469663616666665,6.23930585,104.726,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714826.7058609,62.469663616666665,6.239305833333334,104.636,-1.236,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714826.8057995,62.469663616666665,6.23930585,104.618,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714826.905824,62.46966363333333,6.239305833333334,104.553,-0.874,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714827.005916,62.46966363333333,6.239305816666667,104.526,-0.543,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714827.1059082,62.4696636,6.23930585,104.491,-0.325,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714827.2059002,62.4696636,6.239305816666667,104.448,-0.87,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714827.3058763,62.4696636,6.2393058,104.393,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714827.4058826,62.46966356666667,6.2393058,104.351,0.169,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714827.505937,62.46966356666667,6.239305783333333,104.294,-0.915,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714827.6062806,62.46966355,6.23930575,104.259,-0.438,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714827.7058928,62.46966355,6.239305716666666,104.255,-0.093,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714827.805851,62.46966353333333,6.2393057,104.178,-0.705,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714827.9058406,62.46966355,6.239305633333333,104.121,0.107,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714828.0058765,62.46966355,6.2393055833333335,104.095,-0.284,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714828.1058154,62.46966353333333,6.23930555,104.094,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714828.2059295,62.46966353333333,6.239305516666667,104.034,-0.741,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714828.3058562,62.4696635,6.239305533333333,103.98,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714828.4058208,62.469663483333335,6.2393055,103.912,-0.397,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714828.5059922,62.46966346666667,6.239305516666667,103.881,-0.259,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714828.6058571,62.46966346666667,6.239305516666667,103.822,-0.462,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714828.706092,62.46966345,6.239305516666667,103.735,-0.932,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714828.8058586,62.46966346666667,6.239305483333333,103.726,-0.023,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714828.9058208,62.46966346666667,6.239305483333333,103.685,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714829.0057487,62.46966346666667,6.239305466666667,103.605,-0.689,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714829.1061113,62.46966345,6.239305466666667,103.596,0.068,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714829.2057872,62.46966343333333,6.2393054333333335,103.551,-0.238,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714829.3058813,62.46966341666667,6.239305383333333,103.505,-0.274,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714829.4057753,62.4696634,6.239305333333333,103.431,-0.978,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714829.5057936,62.469663383333334,6.2393053,103.45,-0.219,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714829.6058106,62.469663366666666,6.239305266666666,103.376,-0.744,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714829.705735,62.469663366666666,6.239305233333333,103.306,-0.503,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714829.805858,62.469663366666666,6.239305233333333,103.291,-0.529,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714829.905887,62.469663366666666,6.2393052,103.256,-0.443,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714830.0059352,62.46966335,6.2393052,103.185,-0.362,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714830.1058607,62.46966335,6.239305183333333,103.159,-0.142,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714830.2058215,62.46966335,6.239305166666667,103.141,-0.487,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714830.3058815,62.46966331666667,6.239305116666666,103.068,-0.976,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714830.406117,62.46966328333333,6.239305083333333,102.996,-0.745,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714830.5059288,62.469663266666664,6.239305066666667,102.991,0.251,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714830.6058102,62.469663233333335,6.239305066666667,102.935,-0.772,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714830.70582,62.469663233333335,6.239305033333333,102.893,-0.196,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714830.8060594,62.469663249999996,6.239305016666667,102.832,-0.283,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714830.905948,62.469663266666664,6.239304983333334,102.796,-0.582,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714831.0060477,62.46966328333333,6.23930495,102.794,-0.048,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714831.106049,62.46966328333333,6.239304933333333,102.721,-0.377,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714831.20607,62.469663266666664,6.239304916666667,102.7,-0.416,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714831.305911,62.469663249999996,6.23930485,102.615,-0.655,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714831.4057953,62.46966321666667,6.239304833333334,102.588,-0.535,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714831.5058284,62.4696632,6.239304783333333,102.554,0.177,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714831.6058547,62.4696632,6.239304733333333,102.479,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714831.705789,62.46966318333333,6.2393047,102.466,-0.252,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714831.805793,62.4696632,6.2393046666666665,102.474,0.581,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714831.905746,62.4696632,6.239304616666667,102.411,-0.064,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714832.0058496,62.4696632,6.2393046,102.356,-0.437,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714832.1059408,62.4696632,6.23930455,102.314,-0.509,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714832.2061808,62.4696632,6.2393045166666665,102.248,-0.658,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714832.3058972,62.46966318333333,6.2393045166666665,102.196,-0.545,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714832.405876,62.46966316666666,6.239304483333333,102.137,-0.394,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714832.5058012,62.46966315,6.239304483333333,102.076,-0.87,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714832.6058981,62.469663133333334,6.239304466666667,102.037,-0.684,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714832.705947,62.469663133333334,6.239304466666667,101.956,-0.914,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714832.8057475,62.46966315,6.23930445,101.92,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714832.9058843,62.46966315,6.239304433333333,101.911,-0.064,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714833.0060568,62.46966315,6.239304433333333,101.908,-0.349,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714833.105793,62.46966315,6.239304433333333,101.861,-0.452,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714833.2057595,62.46966315,6.239304433333333,101.779,-0.718,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714833.305873,62.469663133333334,6.2393044,101.737,-0.618,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714833.4058542,62.469663133333334,6.2393043666666665,101.697,-0.058,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714833.5062068,62.469663116666666,6.23930435,101.641,-0.633,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714833.6058733,62.46966308333333,6.239304333333333,101.569,-0.977,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714833.7058892,62.46966308333333,6.239304316666667,101.531,-0.313,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714833.805892,62.46966308333333,6.239304283333333,101.501,0.051,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714833.9058592,62.46966308333333,6.239304266666666,101.454,-0.412,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714834.0058274,62.46966308333333,6.23930425,101.423,0.106,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714834.1058335,62.4696631,6.239304233333334,101.357,-0.928,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714834.2059176,62.4696631,6.239304216666667,101.284,-0.945,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714834.305954,62.46966308333333,6.239304233333334,101.274,-0.478,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714834.4058163,62.4696631,6.239304216666667,101.226,-0.341,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714834.5059695,62.46966308333333,6.239304216666667,101.179,-0.918,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714834.6057727,62.46966308333333,6.239304216666667,101.111,-0.215,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714834.7058122,62.46966306666667,6.239304216666667,101.087,-0.102,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714834.8057547,62.46966308333333,6.2393042,101.035,-0.772,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714834.9057412,62.4696631,6.239304183333333,101.026,-0.373,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714835.0058644,62.4696631,6.239304183333333,100.951,-0.537,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714835.1057842,62.469663116666666,6.239304166666667,100.913,-0.378,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714835.2059634,62.469663116666666,6.239304166666667,100.868,-0.516,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714835.3059108,62.469663133333334,6.2393041333333334,100.829,-0.317,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714835.4058511,62.469663133333334,6.239304116666666,100.763,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714835.505917,62.469663116666666,6.2393041,100.728,-0.602,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714835.6058288,62.469663116666666,6.239304083333334,100.685,-0.217,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714835.705762,62.469663116666666,6.239304066666667,100.604,-0.758,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714835.805823,62.469663116666666,6.23930405,100.571,-0.637,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714835.9057505,62.469663133333334,6.23930405,100.551,-0.123,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714836.0059438,62.46966315,6.239304033333333,100.501,-0.542,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
1732714836.1063719,62.46966315,6.239304033333333,100.42,-0.463,0.0,0.0,0.0,0.0,0.0,0.0,DRF,0.81,0.0,0.0
